customer_id,campaign_id,activity_date,opened,clicked,purchased,revenue,age_group,region,customer_type
2047,1,9/12/2025,0,0,0,0,26-35,East,Returning
5960,1,9/23/2025,1,0,0,0,26-35,West,Returning
7810,1,8/2/2025,0,0,0,0,50+,Midwest,Returning
5521,2,8/8/2025,0,0,0,0,26-35,South,Returning
263,1,12/23/2025,0,0,0,0,36-50,East,Returning
3753,2,8/2/2025,0,0,0,0,50+,South,Returning
5859,2,9/25/2025,1,0,0,0,18-25,East,Returning
3180,1,9/25/2025,1,0,0,0,36-50,South,Returning
6184,2,10/28/2025,1,1,0,0,26-35,South,Returning
5659,2,10/7/2025,0,0,0,0,26-35,South,New
538,2,7/8/2025,0,0,0,0,18-25,East,New
4464,1,9/20/2025,0,0,0,0,26-35,West,Returning
1375,2,8/30/2025,0,0,0,0,18-25,South,Returning
3893,1,7/24/2025,0,0,0,0,26-35,South,New
3075,2,12/25/2025,1,0,0,0,18-25,South,Returning
6456,2,10/6/2025,0,0,0,0,50+,South,New
6946,1,12/21/2025,0,0,0,0,50+,South,New
3692,1,12/12/2025,1,0,0,0,36-50,East,Returning
4296,2,12/25/2025,0,0,0,0,26-35,East,New
5009,1,8/12/2025,0,0,0,0,50+,South,New
5243,1,11/26/2025,0,0,0,0,50+,South,Returning
5083,1,7/8/2025,0,0,0,0,36-50,East,Returning
6265,2,9/29/2025,0,0,0,0,36-50,South,Returning
7856,1,12/4/2025,0,0,0,0,26-35,East,Returning
6625,1,10/11/2025,0,0,0,0,50+,Midwest,Returning
1078,2,8/6/2025,0,0,0,0,26-35,West,Returning
3811,2,7/14/2025,0,0,0,0,36-50,South,New
3691,2,9/21/2025,1,0,0,0,18-25,West,Returning
4071,2,11/20/2025,0,0,0,0,18-25,East,Returning
4228,1,12/13/2025,0,0,0,0,50+,South,Returning
5745,1,11/12/2025,1,0,0,0,36-50,South,Returning
3369,1,9/18/2025,0,0,0,0,36-50,Midwest,New
2107,1,11/5/2025,0,0,0,0,18-25,South,Returning
3661,1,11/19/2025,1,0,0,0,26-35,East,Returning
6836,2,9/7/2025,0,0,0,0,26-35,Midwest,Returning
2492,1,8/17/2025,0,0,0,0,36-50,West,Returning
167,1,8/17/2025,0,0,0,0,26-35,South,New
7811,2,11/12/2025,0,0,0,0,26-35,West,New
1567,1,11/23/2025,0,0,0,0,18-25,East,New
4823,2,8/4/2025,0,0,0,0,26-35,West,Returning
6402,1,12/23/2025,1,0,0,0,26-35,Midwest,Returning
2196,2,7/4/2025,1,0,0,0,36-50,Midwest,Returning
2723,1,9/15/2025,0,0,0,0,50+,South,Returning
2244,1,9/25/2025,0,0,0,0,26-35,South,Returning
1199,2,7/10/2025,0,0,0,0,26-35,South,Returning
1224,1,11/8/2025,0,0,0,0,50+,West,New
1495,1,12/10/2025,1,0,0,0,26-35,South,New
3665,1,8/12/2025,0,0,0,0,36-50,Midwest,New
4247,2,11/2/2025,0,0,0,0,18-25,South,New
128,1,12/19/2025,1,1,0,0,26-35,West,New
6770,2,10/29/2025,0,0,0,0,26-35,East,Returning
5408,2,9/20/2025,0,0,0,0,26-35,Midwest,Returning
566,2,12/17/2025,1,1,0,0,26-35,East,New
6742,2,9/11/2025,0,0,0,0,26-35,South,Returning
244,1,10/29/2025,0,0,0,0,26-35,Midwest,Returning
4485,2,11/16/2025,0,0,0,0,36-50,West,Returning
3722,1,10/20/2025,0,0,0,0,26-35,East,New
4018,1,8/26/2025,0,0,0,0,18-25,West,New
7650,2,11/5/2025,0,0,0,0,26-35,West,Returning
7417,2,8/25/2025,0,0,0,0,18-25,East,New
2233,1,9/26/2025,0,0,0,0,18-25,East,Returning
4638,2,10/7/2025,0,0,0,0,18-25,Midwest,Returning
7674,2,8/21/2025,1,0,0,0,36-50,East,Returning
5831,1,11/16/2025,0,0,0,0,26-35,West,New
7102,2,8/15/2025,0,0,0,0,18-25,Midwest,New
3479,2,7/29/2025,0,0,0,0,26-35,East,Returning
2266,2,11/8/2025,0,0,0,0,26-35,South,Returning
4086,2,12/6/2025,0,0,0,0,36-50,West,New
6536,1,8/13/2025,1,1,0,0,50+,South,New
7431,2,10/2/2025,0,0,0,0,18-25,East,Returning
5487,1,12/15/2025,1,0,0,0,26-35,East,New
5653,2,9/5/2025,0,0,0,0,36-50,East,Returning
4095,2,9/11/2025,0,0,0,0,36-50,West,Returning
2557,2,11/3/2025,0,0,0,0,36-50,West,Returning
3384,1,10/23/2025,0,0,0,0,36-50,East,Returning
3982,1,7/23/2025,0,0,0,0,26-35,West,New
6525,2,7/8/2025,1,0,0,0,36-50,East,Returning
4443,1,9/4/2025,0,0,0,0,18-25,South,Returning
6345,1,9/19/2025,0,0,0,0,18-25,West,Returning
219,1,10/19/2025,0,0,0,0,50+,South,Returning
6056,2,9/10/2025,1,0,0,0,36-50,South,Returning
4057,1,7/24/2025,1,0,0,0,26-35,South,New
7987,2,11/13/2025,1,0,0,0,26-35,Midwest,Returning
3774,2,9/16/2025,1,0,0,0,18-25,West,New
3829,2,7/10/2025,0,0,0,0,36-50,South,Returning
1020,2,10/16/2025,0,0,0,0,50+,South,Returning
6456,1,9/11/2025,0,0,0,0,36-50,South,New
5613,1,10/5/2025,0,0,0,0,36-50,Midwest,Returning
6900,1,12/2/2025,0,0,0,0,36-50,East,New
742,2,8/4/2025,0,0,0,0,18-25,Midwest,New
1693,2,10/29/2025,0,0,0,0,26-35,East,New
7016,2,7/22/2025,0,0,0,0,18-25,East,Returning
337,2,11/17/2025,0,0,0,0,18-25,West,Returning
4066,2,9/4/2025,0,0,0,0,18-25,West,Returning
3238,2,11/15/2025,0,0,0,0,50+,West,Returning
7516,2,7/8/2025,0,0,0,0,26-35,West,Returning
6854,1,10/28/2025,1,0,0,0,26-35,East,Returning
7174,1,8/15/2025,0,0,0,0,50+,West,New
2313,2,9/9/2025,1,0,0,0,36-50,West,New
4701,2,8/12/2025,1,0,0,0,18-25,Midwest,Returning
5601,2,9/10/2025,0,0,0,0,26-35,West,Returning
7740,1,11/20/2025,0,0,0,0,36-50,West,Returning
59,2,7/10/2025,1,0,0,0,26-35,South,Returning
7817,1,10/17/2025,1,1,0,0,26-35,South,Returning
2843,1,8/5/2025,0,0,0,0,36-50,South,Returning
1027,2,9/10/2025,1,0,0,0,26-35,Midwest,New
4925,2,10/9/2025,0,0,0,0,26-35,South,Returning
6253,1,7/18/2025,1,0,0,0,18-25,Midwest,New
1039,1,12/9/2025,0,0,0,0,50+,East,Returning
327,2,10/31/2025,0,0,0,0,50+,West,Returning
7173,1,10/19/2025,1,0,0,0,26-35,Midwest,Returning
7470,1,12/15/2025,0,0,0,0,26-35,South,New
1251,2,9/8/2025,0,0,0,0,18-25,West,New
7233,2,7/26/2025,0,0,0,0,36-50,East,Returning
7279,1,11/27/2025,0,0,0,0,26-35,West,Returning
7980,2,10/23/2025,0,0,0,0,36-50,West,Returning
1732,2,9/19/2025,0,0,0,0,50+,Midwest,New
4631,1,7/16/2025,0,0,0,0,26-35,East,New
7955,1,8/16/2025,1,0,0,0,26-35,West,Returning
7222,1,10/13/2025,0,0,0,0,18-25,South,New
4838,1,7/15/2025,0,0,0,0,26-35,West,New
1577,2,10/7/2025,0,0,0,0,50+,South,New
675,1,11/27/2025,0,0,0,0,18-25,South,Returning
2074,2,9/19/2025,0,0,0,0,36-50,South,New
523,1,10/19/2025,1,0,0,0,26-35,West,New
1563,2,8/8/2025,1,0,0,0,26-35,East,Returning
600,2,10/13/2025,1,0,0,0,18-25,South,New
6098,2,8/2/2025,0,0,0,0,36-50,Midwest,New
4720,2,11/7/2025,0,0,0,0,36-50,West,Returning
4144,2,10/4/2025,0,0,0,0,18-25,South,New
6477,1,10/17/2025,1,0,0,0,36-50,Midwest,Returning
3287,2,8/27/2025,0,0,0,0,26-35,South,Returning
3224,2,9/2/2025,0,0,0,0,18-25,West,Returning
1656,2,10/27/2025,0,0,0,0,26-35,Midwest,Returning
3559,1,10/20/2025,0,0,0,0,26-35,West,Returning
1397,1,11/2/2025,1,0,0,0,36-50,West,New
4715,1,7/26/2025,0,0,0,0,26-35,South,New
7980,2,8/3/2025,1,0,0,0,36-50,West,Returning
4265,1,8/23/2025,0,0,0,0,50+,West,Returning
2393,1,9/8/2025,0,0,0,0,26-35,West,New
5505,2,10/5/2025,0,0,0,0,36-50,South,Returning
6561,1,10/2/2025,0,0,0,0,50+,South,Returning
3775,2,7/13/2025,0,0,0,0,18-25,East,New
2003,1,7/7/2025,0,0,0,0,18-25,Midwest,Returning
5711,2,11/25/2025,1,0,0,0,26-35,East,New
1499,1,10/13/2025,0,0,0,0,26-35,East,New
7979,2,7/9/2025,1,0,0,0,50+,East,New
2543,2,12/1/2025,0,0,0,0,26-35,East,Returning
2803,1,9/6/2025,1,0,0,0,26-35,West,Returning
5816,1,10/28/2025,0,0,0,0,26-35,West,New
98,2,9/20/2025,0,0,0,0,26-35,East,New
1623,2,8/4/2025,0,0,0,0,50+,Midwest,Returning
1006,1,10/31/2025,0,0,0,0,36-50,South,Returning
3129,2,9/4/2025,0,0,0,0,36-50,West,Returning
4429,1,7/28/2025,0,0,0,0,18-25,East,Returning
1437,1,8/10/2025,0,0,0,0,50+,Midwest,Returning
2755,1,11/25/2025,0,0,0,0,50+,South,Returning
6178,1,10/2/2025,1,0,0,0,50+,Midwest,Returning
7520,1,9/15/2025,0,0,0,0,50+,South,Returning
115,1,11/18/2025,0,0,0,0,36-50,East,New
5020,1,8/15/2025,0,0,0,0,36-50,East,New
206,1,7/28/2025,1,0,0,0,18-25,Midwest,Returning
4163,2,7/18/2025,1,0,0,0,26-35,West,Returning
7036,2,7/19/2025,0,0,0,0,36-50,East,Returning
6385,1,12/14/2025,0,0,0,0,26-35,South,Returning
1862,1,12/10/2025,0,0,0,0,36-50,West,New
2069,2,9/11/2025,0,0,0,0,36-50,South,New
6269,2,9/24/2025,0,0,0,0,36-50,South,Returning
6558,2,9/7/2025,0,0,0,0,26-35,East,New
2248,1,10/7/2025,1,0,0,0,50+,South,Returning
25,1,8/2/2025,0,0,0,0,26-35,South,Returning
3556,1,10/27/2025,0,0,0,0,36-50,South,New
4958,2,9/30/2025,0,0,0,0,18-25,East,Returning
3551,1,12/12/2025,1,0,0,0,36-50,East,Returning
7479,1,8/27/2025,0,0,0,0,36-50,West,New
6509,1,11/15/2025,0,0,0,0,50+,East,Returning
6303,2,7/30/2025,0,0,0,0,18-25,South,Returning
163,1,7/17/2025,1,0,0,0,36-50,South,Returning
6830,2,11/13/2025,0,0,0,0,26-35,South,New
6042,1,12/7/2025,1,0,0,0,26-35,West,New
3176,1,12/9/2025,0,0,0,0,26-35,West,Returning
4717,1,7/11/2025,0,0,0,0,36-50,East,Returning
6594,2,9/2/2025,0,0,0,0,50+,West,New
7250,1,9/24/2025,0,0,0,0,36-50,East,Returning
4407,1,8/21/2025,1,0,0,0,26-35,West,Returning
331,2,8/23/2025,0,0,0,0,26-35,East,Returning
4949,1,9/6/2025,0,0,0,0,26-35,East,Returning
5441,1,7/5/2025,0,0,0,0,18-25,East,New
472,1,12/14/2025,1,0,0,0,36-50,East,Returning
6539,2,8/24/2025,0,0,0,0,18-25,East,New
1613,1,10/14/2025,0,0,0,0,36-50,West,New
7124,2,11/20/2025,0,0,0,0,26-35,Midwest,Returning
4408,2,7/30/2025,1,0,0,0,18-25,South,New
2578,2,8/7/2025,0,0,0,0,26-35,East,Returning
471,1,10/22/2025,1,1,0,0,18-25,East,Returning
143,2,12/26/2025,0,0,0,0,36-50,South,Returning
5932,2,9/11/2025,0,0,0,0,36-50,West,Returning
3018,2,12/12/2025,0,0,0,0,50+,South,Returning
6721,1,7/4/2025,0,0,0,0,26-35,West,New
1845,2,11/10/2025,1,0,0,0,18-25,South,New
7363,2,12/22/2025,0,0,0,0,26-35,East,Returning
7533,2,11/12/2025,0,0,0,0,36-50,South,Returning
815,1,7/21/2025,1,0,0,0,36-50,West,New
5176,2,7/3/2025,0,0,0,0,50+,South,Returning
7518,2,9/13/2025,1,0,0,0,18-25,East,Returning
2585,2,10/9/2025,0,0,0,0,36-50,East,Returning
541,2,10/27/2025,0,0,0,0,36-50,Midwest,New
7004,2,12/15/2025,1,0,0,0,26-35,East,Returning
3793,1,10/14/2025,0,0,0,0,26-35,Midwest,New
217,1,8/18/2025,0,0,0,0,26-35,East,New
6723,1,7/1/2025,1,0,0,0,26-35,Midwest,Returning
5431,2,12/15/2025,0,0,0,0,26-35,South,New
563,1,10/18/2025,1,0,0,0,36-50,Midwest,New
2070,2,10/31/2025,0,0,0,0,18-25,South,Returning
146,2,11/8/2025,1,0,0,0,36-50,West,New
7639,2,11/22/2025,1,0,0,0,26-35,South,Returning
200,2,11/30/2025,0,0,0,0,18-25,Midwest,Returning
6367,2,12/4/2025,0,0,0,0,36-50,West,New
4091,1,8/3/2025,0,0,0,0,26-35,Midwest,Returning
4662,1,8/23/2025,0,0,0,0,18-25,West,Returning
6493,2,7/7/2025,0,0,0,0,36-50,West,New
7160,2,7/22/2025,0,0,0,0,26-35,West,Returning
1020,1,12/17/2025,0,0,0,0,26-35,Midwest,Returning
144,1,9/15/2025,0,0,0,0,26-35,West,New
997,2,10/31/2025,0,0,0,0,26-35,East,Returning
5461,1,10/10/2025,0,0,0,0,36-50,East,Returning
4549,2,9/20/2025,0,0,0,0,26-35,South,New
672,1,7/30/2025,1,0,0,0,26-35,South,Returning
1875,2,11/8/2025,0,0,0,0,36-50,South,New
4298,2,11/13/2025,0,0,0,0,50+,West,Returning
5842,2,7/29/2025,0,0,0,0,18-25,East,Returning
2748,2,8/27/2025,1,0,0,0,36-50,South,Returning
7598,1,12/20/2025,0,0,0,0,18-25,Midwest,New
7938,1,12/1/2025,0,0,0,0,26-35,South,Returning
6129,2,10/26/2025,0,0,0,0,36-50,West,New
3635,1,12/20/2025,1,0,0,0,26-35,South,New
7018,2,12/5/2025,1,1,0,0,18-25,South,New
5824,1,10/19/2025,0,0,0,0,26-35,Midwest,New
4157,2,10/9/2025,1,0,0,0,26-35,East,Returning
3551,1,10/25/2025,1,0,0,0,50+,South,Returning
6659,2,11/22/2025,0,0,0,0,50+,West,New
4457,2,12/20/2025,0,0,0,0,26-35,South,Returning
1464,1,8/28/2025,0,0,0,0,36-50,Midwest,New
7999,1,8/24/2025,1,0,0,0,26-35,East,Returning
547,2,7/24/2025,0,0,0,0,36-50,West,Returning
5561,2,7/2/2025,0,0,0,0,18-25,West,Returning
5248,2,9/2/2025,0,0,0,0,36-50,South,New
4690,2,8/14/2025,1,0,0,0,36-50,South,Returning
416,2,12/9/2025,1,0,0,0,50+,West,Returning
3941,2,9/26/2025,0,0,0,0,36-50,Midwest,Returning
7140,2,11/3/2025,1,0,0,0,26-35,West,New
1917,2,8/7/2025,0,0,0,0,50+,Midwest,Returning
5533,1,9/21/2025,0,0,0,0,26-35,West,Returning
6871,2,11/23/2025,0,0,0,0,50+,West,New
7618,2,8/12/2025,1,0,0,0,18-25,South,Returning
4130,1,9/9/2025,1,0,0,0,26-35,South,Returning
2512,1,10/16/2025,0,0,0,0,50+,East,Returning
5597,2,8/6/2025,0,0,0,0,18-25,East,Returning
3890,2,10/15/2025,0,0,0,0,50+,West,Returning
5017,1,10/19/2025,0,0,0,0,18-25,South,Returning
5934,2,10/4/2025,0,0,0,0,36-50,South,New
5683,2,7/30/2025,0,0,0,0,36-50,West,Returning
1943,1,11/10/2025,0,0,0,0,18-25,West,Returning
6047,2,11/28/2025,0,0,0,0,36-50,South,New
4335,1,8/13/2025,0,0,0,0,18-25,West,Returning
7447,2,7/20/2025,1,0,0,0,50+,East,Returning
5276,1,9/30/2025,0,0,0,0,50+,South,Returning
7135,2,8/1/2025,0,0,0,0,36-50,East,Returning
7831,1,8/25/2025,1,0,0,0,50+,South,Returning
7957,2,10/27/2025,0,0,0,0,36-50,East,New
5958,2,8/7/2025,0,0,0,0,50+,Midwest,New
4779,1,9/4/2025,0,0,0,0,36-50,South,Returning
946,2,8/29/2025,0,0,0,0,36-50,East,Returning
3089,1,11/6/2025,1,0,0,0,50+,West,Returning
3803,2,11/22/2025,0,0,0,0,26-35,West,New
6245,2,12/4/2025,0,0,0,0,26-35,Midwest,New
4711,2,7/21/2025,0,0,0,0,50+,West,New
3514,2,11/16/2025,1,0,0,0,36-50,Midwest,Returning
1173,2,8/19/2025,0,0,0,0,18-25,Midwest,New
5727,1,12/9/2025,0,0,0,0,26-35,West,Returning
3456,1,10/4/2025,0,0,0,0,36-50,Midwest,Returning
290,1,12/13/2025,0,0,0,0,18-25,East,Returning
2273,1,9/11/2025,1,0,0,0,26-35,East,Returning
7036,2,8/27/2025,0,0,0,0,26-35,East,Returning
951,1,11/26/2025,0,0,0,0,26-35,South,New
3250,2,9/3/2025,0,0,0,0,50+,West,Returning
4097,1,11/18/2025,0,0,0,0,26-35,West,Returning
670,1,7/10/2025,1,0,0,0,50+,Midwest,New
1326,2,10/31/2025,0,0,0,0,26-35,West,New
7523,1,12/11/2025,1,0,0,0,50+,West,Returning
4725,2,8/20/2025,0,0,0,0,36-50,West,Returning
1683,2,12/25/2025,0,0,0,0,26-35,East,Returning
1358,2,7/4/2025,0,0,0,0,18-25,South,Returning
3406,2,7/23/2025,1,0,0,0,50+,East,Returning
5789,2,8/26/2025,0,0,0,0,36-50,West,New
5844,1,8/26/2025,0,0,0,0,18-25,Midwest,Returning
1562,2,10/17/2025,0,0,0,0,50+,West,Returning
5806,1,12/4/2025,1,0,0,0,26-35,West,Returning
7171,1,7/19/2025,0,0,0,0,18-25,Midwest,New
1811,2,11/12/2025,0,0,0,0,26-35,South,New
210,2,11/26/2025,0,0,0,0,50+,East,Returning
7672,2,10/13/2025,0,0,0,0,26-35,East,Returning
4176,2,12/25/2025,0,0,0,0,36-50,West,New
6212,2,7/18/2025,1,1,1,101.77,26-35,West,Returning
2561,2,11/10/2025,1,0,0,0,18-25,South,Returning
2394,1,9/14/2025,0,0,0,0,26-35,East,Returning
1801,1,9/13/2025,1,0,0,0,50+,Midwest,Returning
1737,2,10/17/2025,0,0,0,0,26-35,West,Returning
3773,2,11/21/2025,0,0,0,0,50+,West,Returning
847,1,9/25/2025,1,0,0,0,26-35,Midwest,New
6737,1,8/19/2025,0,0,0,0,50+,East,New
4090,1,8/17/2025,0,0,0,0,18-25,East,Returning
7323,2,12/19/2025,0,0,0,0,36-50,South,Returning
4018,1,9/13/2025,0,0,0,0,18-25,South,Returning
2426,1,9/4/2025,0,0,0,0,26-35,East,New
4120,1,10/10/2025,0,0,0,0,50+,Midwest,New
1234,1,11/2/2025,1,0,0,0,26-35,West,Returning
6593,2,7/7/2025,0,0,0,0,50+,Midwest,New
5762,2,7/4/2025,0,0,0,0,36-50,South,New
1178,1,10/12/2025,0,0,0,0,36-50,Midwest,Returning
4656,2,10/22/2025,1,1,0,0,26-35,South,New
4304,2,9/27/2025,0,0,0,0,50+,West,Returning
1609,2,8/23/2025,0,0,0,0,36-50,East,Returning
977,1,11/18/2025,1,0,0,0,50+,East,Returning
6083,1,7/19/2025,1,0,0,0,18-25,Midwest,Returning
2113,2,10/24/2025,0,0,0,0,26-35,West,New
4152,2,9/17/2025,0,0,0,0,50+,West,Returning
1982,1,9/5/2025,1,0,0,0,36-50,South,Returning
5228,2,7/20/2025,0,0,0,0,26-35,Midwest,New
392,1,10/29/2025,1,0,0,0,26-35,South,New
2875,1,8/3/2025,0,0,0,0,26-35,East,Returning
4377,1,10/6/2025,0,0,0,0,36-50,South,Returning
3513,2,12/9/2025,0,0,0,0,26-35,West,Returning
4900,1,11/11/2025,0,0,0,0,26-35,South,Returning
1443,1,7/12/2025,0,0,0,0,26-35,West,Returning
3535,1,12/24/2025,1,0,0,0,26-35,East,Returning
6053,1,10/21/2025,0,0,0,0,18-25,Midwest,Returning
2669,1,11/27/2025,0,0,0,0,26-35,East,New
1257,2,7/11/2025,1,1,0,0,36-50,East,Returning
6782,2,12/12/2025,0,0,0,0,50+,East,New
6227,1,11/7/2025,0,0,0,0,26-35,West,New
5444,1,12/7/2025,1,0,0,0,50+,East,Returning
6385,2,12/24/2025,0,0,0,0,36-50,South,New
6231,1,11/29/2025,0,0,0,0,50+,East,Returning
5973,1,9/16/2025,1,0,0,0,26-35,South,New
4076,2,11/28/2025,0,0,0,0,36-50,West,Returning
156,2,12/22/2025,1,0,0,0,36-50,South,Returning
4777,1,12/11/2025,0,0,0,0,50+,South,Returning
2186,1,10/24/2025,0,0,0,0,18-25,Midwest,Returning
6187,1,12/20/2025,0,0,0,0,18-25,West,New
3747,1,10/16/2025,0,0,0,0,50+,Midwest,Returning
7243,2,9/19/2025,0,0,0,0,18-25,South,Returning
4765,2,7/31/2025,0,0,0,0,50+,East,New
4405,1,9/22/2025,0,0,0,0,18-25,Midwest,New
7354,1,12/19/2025,1,0,0,0,18-25,West,Returning
3801,1,7/22/2025,0,0,0,0,26-35,South,Returning
3005,1,12/3/2025,0,0,0,0,36-50,East,Returning
2973,2,10/24/2025,1,0,0,0,36-50,Midwest,New
7001,1,7/24/2025,0,0,0,0,50+,West,Returning
6051,2,8/10/2025,0,0,0,0,36-50,South,Returning
1308,2,7/6/2025,1,1,0,0,36-50,East,New
3940,2,11/11/2025,0,0,0,0,36-50,South,New
2971,2,9/3/2025,0,0,0,0,26-35,East,Returning
5174,2,8/3/2025,1,0,0,0,36-50,South,Returning
419,2,7/29/2025,0,0,0,0,50+,West,Returning
5713,1,9/29/2025,0,0,0,0,50+,South,Returning
5940,1,8/30/2025,0,0,0,0,18-25,East,New
1813,1,12/10/2025,0,0,0,0,26-35,South,New
1206,2,12/20/2025,0,0,0,0,36-50,Midwest,Returning
5021,2,8/6/2025,1,0,0,0,36-50,East,Returning
2057,1,12/3/2025,0,0,0,0,26-35,South,New
7533,2,7/11/2025,0,0,0,0,50+,West,Returning
6202,2,9/18/2025,0,0,0,0,26-35,East,Returning
7641,2,10/13/2025,0,0,0,0,26-35,East,Returning
4278,1,8/19/2025,1,0,0,0,36-50,West,Returning
7508,1,10/25/2025,1,0,0,0,36-50,Midwest,Returning
112,2,10/13/2025,0,0,0,0,50+,West,Returning
2320,1,12/16/2025,0,0,0,0,18-25,Midwest,New
18,2,12/16/2025,0,0,0,0,18-25,South,New
5421,1,11/25/2025,0,0,0,0,50+,West,New
4086,1,11/20/2025,0,0,0,0,26-35,South,Returning
2302,1,8/30/2025,0,0,0,0,26-35,East,Returning
2440,2,12/4/2025,1,0,0,0,36-50,South,New
5151,1,9/4/2025,0,0,0,0,50+,South,Returning
1443,2,11/15/2025,0,0,0,0,50+,Midwest,New
4117,1,9/26/2025,0,0,0,0,50+,East,Returning
4909,2,9/29/2025,0,0,0,0,18-25,Midwest,Returning
1920,1,11/23/2025,0,0,0,0,50+,East,Returning
1828,1,7/26/2025,0,0,0,0,18-25,East,Returning
2834,2,12/1/2025,1,0,0,0,26-35,Midwest,Returning
4738,2,11/25/2025,0,0,0,0,18-25,Midwest,New
2036,2,9/23/2025,0,0,0,0,26-35,South,Returning
3035,2,10/26/2025,0,0,0,0,26-35,East,Returning
4348,1,8/17/2025,0,0,0,0,50+,South,Returning
1494,2,11/17/2025,0,0,0,0,50+,Midwest,Returning
4552,1,7/22/2025,0,0,0,0,18-25,Midwest,Returning
1105,2,11/10/2025,0,0,0,0,18-25,East,Returning
1141,2,10/31/2025,0,0,0,0,18-25,South,Returning
1895,2,8/14/2025,0,0,0,0,36-50,Midwest,Returning
2293,2,11/24/2025,0,0,0,0,50+,East,Returning
239,2,8/21/2025,0,0,0,0,36-50,West,Returning
7693,2,10/6/2025,1,0,0,0,26-35,West,Returning
2466,1,12/2/2025,0,0,0,0,50+,South,New
6437,2,7/11/2025,0,0,0,0,26-35,South,Returning
7216,2,9/12/2025,0,0,0,0,36-50,Midwest,Returning
6406,1,10/21/2025,0,0,0,0,26-35,West,New
6651,2,8/1/2025,0,0,0,0,36-50,West,Returning
801,1,10/1/2025,0,0,0,0,26-35,East,Returning
2977,2,10/24/2025,0,0,0,0,18-25,South,Returning
5970,2,12/4/2025,0,0,0,0,36-50,West,Returning
4607,1,8/23/2025,1,0,0,0,26-35,Midwest,New
46,1,11/27/2025,1,0,0,0,36-50,East,Returning
4539,2,10/24/2025,0,0,0,0,36-50,East,Returning
6437,1,9/30/2025,0,0,0,0,26-35,East,Returning
6630,2,10/15/2025,0,0,0,0,18-25,West,New
3072,1,12/25/2025,1,0,0,0,36-50,West,Returning
1891,1,10/28/2025,0,0,0,0,18-25,South,Returning
2477,1,9/16/2025,1,0,0,0,18-25,South,Returning
2372,2,12/26/2025,0,0,0,0,26-35,Midwest,New
2773,2,11/2/2025,0,0,0,0,18-25,East,Returning
2415,2,8/19/2025,0,0,0,0,26-35,Midwest,Returning
3658,2,10/18/2025,1,0,0,0,36-50,South,Returning
327,2,12/23/2025,0,0,0,0,36-50,West,Returning
2202,1,11/3/2025,0,0,0,0,26-35,Midwest,Returning
2518,1,11/15/2025,1,1,0,0,26-35,East,Returning
1227,2,10/28/2025,0,0,0,0,50+,East,Returning
7024,1,12/1/2025,0,0,0,0,36-50,Midwest,New
5404,2,7/15/2025,0,0,0,0,18-25,South,Returning
7296,2,11/22/2025,0,0,0,0,36-50,South,Returning
4493,2,12/10/2025,1,1,0,0,50+,South,Returning
878,2,7/5/2025,0,0,0,0,50+,South,Returning
7237,2,11/19/2025,0,0,0,0,26-35,Midwest,Returning
3665,2,9/29/2025,0,0,0,0,36-50,Midwest,New
5476,2,9/8/2025,1,0,0,0,36-50,West,Returning
3051,1,7/20/2025,1,0,0,0,36-50,South,Returning
3955,1,8/27/2025,1,0,0,0,50+,West,New
3915,1,10/30/2025,0,0,0,0,26-35,Midwest,Returning
2278,2,10/1/2025,1,0,0,0,18-25,South,Returning
4438,2,7/11/2025,0,0,0,0,36-50,West,Returning
5870,2,8/25/2025,0,0,0,0,50+,West,Returning
163,1,7/6/2025,1,1,0,0,50+,East,Returning
1048,2,9/4/2025,1,0,0,0,18-25,West,Returning
6738,1,12/11/2025,1,0,0,0,50+,South,Returning
4558,2,11/14/2025,0,0,0,0,18-25,East,Returning
7790,1,12/13/2025,1,0,0,0,50+,South,New
4838,2,7/30/2025,0,0,0,0,36-50,Midwest,Returning
5228,2,10/21/2025,1,0,0,0,18-25,Midwest,New
7193,1,8/24/2025,0,0,0,0,18-25,South,New
5284,1,9/21/2025,0,0,0,0,26-35,West,Returning
2637,1,12/22/2025,0,0,0,0,26-35,West,Returning
4224,1,11/27/2025,1,0,0,0,18-25,Midwest,Returning
1885,1,11/3/2025,0,0,0,0,50+,West,Returning
2675,1,12/21/2025,0,0,0,0,18-25,West,Returning
5443,1,9/28/2025,1,1,0,0,50+,South,New
1192,1,7/10/2025,0,0,0,0,26-35,South,New
5376,2,12/12/2025,0,0,0,0,36-50,West,Returning
4673,1,7/19/2025,0,0,0,0,36-50,East,Returning
2468,1,8/17/2025,1,0,0,0,26-35,East,New
360,2,12/10/2025,0,0,0,0,26-35,East,Returning
5637,1,12/7/2025,0,0,0,0,36-50,South,New
6597,2,7/18/2025,0,0,0,0,18-25,East,New
5841,2,12/2/2025,1,0,0,0,26-35,South,Returning
3368,2,11/6/2025,0,0,0,0,36-50,Midwest,Returning
5229,2,7/20/2025,0,0,0,0,26-35,West,Returning
3319,2,10/8/2025,0,0,0,0,18-25,South,New
2867,2,8/17/2025,1,0,0,0,26-35,West,New
2618,2,10/2/2025,0,0,0,0,36-50,East,Returning
1687,1,8/3/2025,1,0,0,0,50+,East,Returning
7755,2,7/18/2025,0,0,0,0,26-35,South,New
5330,2,10/26/2025,0,0,0,0,26-35,Midwest,New
1400,2,11/9/2025,1,0,0,0,26-35,West,New
6921,1,8/4/2025,1,0,0,0,50+,South,Returning
